LibraryID	Cutibacterium_acnes	Cutibacterium_granulosum	Propionibacterium_sp._oral_taxon_193	Rothia_mucilaginosa	Rothia_dentocariosa	Micrococcus_luteus	Kocuria_palustris	Microbacterium_aurum	Dermacoccus_nishinomiyaensis	Actinomyces_oris	Corynebacterium_ureicelerivorans	Streptococcus_mitis	Streptococcus_oralis	Streptococcus_sanguinis	Streptococcus_pneumoniae	Streptococcus_gordonii	Streptococcus_parasanguinis	Streptococcus_salivarius	Streptococcus_sp._oral_taxon_431	Streptococcus_pseudopneumoniae	Streptococcus_sp._NPS_308	Staphylococcus_aureus	Staphylococcus_epidermidis	Staphylococcus_hominis	Staphylococcus_capitis	Veillonella_parvula	Pseudomonas_aeruginosa	Pseudomonas_putida	Moraxella_osloensis	Acinetobacter_junii	Haemophilus_parainfluenzae	Stenotrophomonas_maltophilia	Neisseria_subflava	Neisseria_elongata	Neisseria_sicca	Neisseria_mucosa	Neisseria_meningitidis	Sphingomonas_melonis	Roseomonas_sp._FDAARGOS_362	Magnetospirillum_gryphiswaldense	Prevotella_melaninogenica
WHB11382	0.05755936438031315	4.1287754475486716e-4	0.002032627912639346	0.06690733545771181	0.001101006786012979	0.030595284726706824	0.002032627912639346	0.001132766597147969	8.681015043563874e-4	0.0065531076975195585	0.015869318963783227	0.1822060364814364	0.02983304925946707	0.004022909410432039	0.10992070633819964	0.005886151663684773	0.03726484506505468	0.053070644406567925	0.04939709291862077	0.03376067923649414	0.007061264675679395	6.351962226997955e-4	0.002117320742332652	0.002233773383160948	2.8583830021490806e-4	0.03491461904106544	5.822632041414794e-4	8.045818820864079e-4	0.015234122741083432	6.775426375464487e-4	7.939952783747446e-4	0.001058660371166326	0.0013762584825162238	4.7639716702484674e-4	4.44637355889857e-4	4.340507521781937e-4	5.610899967181529e-4	3.917043373315406e-4	5.29330185583163e-4	6.246096189881324e-4	0.017785494235594276
WHB11383	0.04096541907393453	1.4652934773507493e-4	0.0010885037260319852	0.005798375617516537	1.4652934773507493e-4	0.022230595327807082	0.0060077032571380735	5.33785481034916e-4	6.175165368835302e-4	0.0012350330737670603	0.03309469982416478	0.01447500627982919	0.0027526584610231934	7.745122665996819e-4	0.008739428954199113	5.33785481034916e-4	0.0031399145943230345	0.004406346814033325	0.0038620949510173325	0.0026689274051745794	5.861173909402997e-4	0.018849953947919287	0.009210416143347569	0.7128548103491585	9.943062882022942e-4	0.0021665410700828936	4.186552792430713e-4	7.954450305618355e-4	0.007452063970526669	3.9772251528091775e-4	2.6165954952691954e-4	4.186552792430713e-4	1.9886125764045887e-4	1.883948756593821e-4	7.326467386753746e-5	6.27982918864607e-5	8.373105584861426e-5	0.0013082977476345978	4.7098718914845517e-4	2.721259315079963e-4	0.0011199028719752157
WHB11384	0.22603858931489357	0.0041554394052527345	0.08666904738715925	0.0059842656018353185	0.0023698990358082006	0.04409743639688775	0.005497300046532264	0.00334383014641431	0.003928188812777976	0.03939010269562488	0.004361047084158469	0.011827852265471978	0.008700451254747913	0.023612418703805902	0.006514516984276423	0.0034520447142594333	6.925732342087892e-4	0.0022292200976095403	0.0011146100488047702	0.0014500752091246524	0.0014067893819866028	0.0069798396260104525	0.011373351080522459	0.003603545109242606	0.003246437035353699	0.004523368935926153	0.001017216937744159	7.142161477778138e-4	0.03890313714032183	0.001839647653367096	0.009360560118603166	0.0016232185176768496	0.0036468309363806555	0.007261197502407773	0.023904598036987735	0.020117088162408422	0.006417123873215812	0.002196755727256003	0.0020236124187038057	0.005919336861128245	8.224307156229372e-4
WHB11385	0.12144019302925323	0.0015052739930713124	0.01739919644932429	0.008799211944791862	0.002213638225104871	0.06850103487587024	0.003331525528782831	0.0037410486004272325	0.005832936723151336	0.0428117632735282	0.0021693654606027737	0.022191723206676332	0.014289034743051942	0.025368294059701823	0.01062546348050338	0.005799732149774762	0.001029341774673765	0.0032097754264020627	0.0016380922865776046	0.0026010249144982236	0.002047615358222006	0.007459960818603416	0.04842333617416905	0.009385826074444653	0.004914276859732814	0.006474891808431748	0.0012285692149332035	7.194324231590831e-4	0.04236903562850723	0.0044715492147118395	0.01664655945278863	0.0011400236859290087	0.005190981637870923	0.0077698701701180975	0.029042933513375908	0.025755680749095174	0.008323279726394316	0.002158297269477249	0.0020144107848454325	0.008777075562540813	0.0011953646415566305
WHB11386	0.1882824627824125	0.0015411934197741815	0.029617717023486444	0.004255034006767849	0.0024793111535497707	0.08285589841525112	0.003082386839548363	0.0014071766006633832	0.003506773433399225	0.03564847388347237	0.0025463195631051693	0.008353715057906433	0.006600328341206821	0.01154778258004713	0.004657084464100245	0.0022001094470689405	6.812521638132252e-4	0.0016417060341072803	7.25924436850158e-4	0.001060966484627154	0.001340168191107984	0.0016193698975888139	0.004299706279804782	0.0023229581979205055	0.0023006220614020393	0.003651958320769256	9.157815972571224e-4	5.695714812208933e-4	0.0720563764085726	0.0017533867166996124	0.007739471303648608	5.919076177393596e-4	0.002691504450475201	0.007147563685909249	0.008297874716610268	0.007337420846316212	0.0031493952491037625	0.00502563071665494	0.0023787985392166714	0.007102891412872315	8.264370511832568e-4
WHB11387	0.14753735344164473	0.0012120929582061023	0.02164285214796858	0.026479569240810238	0.001666627817533391	0.037038763665182634	0.0019346868371366635	0.0010489265984475885	0.0036945525745320624	0.03624624134635556	0.0017132467774643946	0.016001957996317102	0.007016153469616093	0.01599030325633435	0.016619659215402906	0.0033915293349805363	0.006083774270996014	0.013682664739749656	0.002109507936877928	0.002587352276170719	0.0012004382182233516	0.01326309410037062	0.013181510920491364	0.03249341507190975	0.004860026572807161	0.005920607911237501	0.0014568424978438732	0.0011887834782406004	0.07189809095359083	0.0011771287382578495	0.012051001142164518	7.22593878930561e-4	0.004498729633341881	0.004929955012703667	0.012237476981888535	0.00959185100580406	0.004055849513997342	0.005361180392065453	0.002936994475653248	0.007400759889046875	0.0019346868371366635
WHB11388	0.2708185683912119	0.001189632479497823	0.014465424724106507	0.006429077655158448	0.0019995950187303834	0.03391718133036347	0.004404171307077047	0.002075529006783436	0.005922851068138098	0.021147615672775132	0.0018983497013263136	0.009112078566366304	0.014693226688265667	0.013895919813708614	0.009175356889743849	0.006251898349701326	9.997975093651917e-4	0.00244254328237319	0.0010124531740407007	0.001240255138199858	0.0012022881441733318	0.0291966184063987	0.014490736053457525	0.011681178495494583	0.005568492457223853	0.0089602105902602	0.0023666092943201373	0.004897742229421889	0.014680571023590156	0.02532398501569302	0.009909385440923357	7.719955452060341e-4	7.087172218284903e-4	6.580945631264553e-4	0.001619925078465121	9.744861800141742e-4	6.580945631264553e-4	0.0011643211501468056	0.0078085451047889025	0.010833248962235495	0.005657082109952414
WHB11389	0.25510191090911405	0.0020496759984213677	0.014067652038854728	0.007829507695833174	0.0028517231282384242	0.025525468179098395	0.003017224916930833	0.001922366930196438	0.0056270608155418915	0.01253994322015557	0.0021260614393563255	0.019898407363556508	0.009688220091917147	0.0057034462564768485	0.017912385899247603	0.0032081885192682276	8.275089434620428e-4	0.0015404397255216488	0.0011839743344918459	0.0027626067804809736	0.0010693961730894091	0.022113585150670283	0.015569899043908897	0.012845484983895402	0.005092362728997187	0.0036028466307655095	0.0034755375625405796	0.0024061413894511706	0.016766604285223235	0.02609835898611058	0.005474289933671975	9.930107321544513e-4	0.0012221670549593248	5.601599001896905e-4	0.0010057416389769444	7.765853161720708e-4	8.275089434620428e-4	0.0014131306572967193	0.004315777412825115	0.006556417013583877	9.293561980419865e-4
WHB11390	0.26741235506298144	0.0014678606784019662	0.12097902893619926	0.0026284947031849164	7.965135464196715e-4	0.07651081551608388	5.234231876472128e-4	0.0017637085670721298	0.007908241639452453	0.004039461556842621	0.004244279325921964	0.002582979643389506	0.002753661117622293	0.001945768806253769	0.0026853885279291786	2.730903587724588e-4	0.0019116325114072118	0.003993946497047211	5.461807175449176e-4	3.982567732098358e-4	3.754992433121309e-4	0.01960561200687277	0.00918266331372393	0.0029357213568039324	0.0027081460578268837	0.0027764186475199982	0.0013882093237599991	4.210143031075407e-4	0.08377046755345176	0.0026398734681337688	0.0022985105196681953	6.030745422891799e-4	1.2516641443737698e-4	1.365451793862294e-4	1.2516641443737698e-4	1.2516641443737698e-4	9.103011959081962e-5	0.0011037402000386878	0.005018035342443931	0.007532742396140323	0.0030608877712413095
WHB11391	0.2782876540105607	0.0013096136116000335	0.4448914592238706	3.352610845696086e-4	1.2572290671360322e-4	0.010885508339619477	9.429218003520242e-5	4.924147179616125e-4	0.0018125052384544461	4.4003017349761124e-4	4.190763557120107e-4	0.0013829519738496351	5.13368535747213e-4	2.0953817785600534e-4	7.543374402816193e-4	6.286145335680161e-5	2.4096890453440616e-4	2.2001508674880562e-4	1.3619981560640345e-4	1.7810745117760455e-4	7.333836224960186e-5	0.00940826418573464	0.006359483697929762	0.08930517140222947	0.023855921548906207	2.0953817785600534e-4	3.1430726678400797e-4	1.5715363339200398e-4	0.03036208197133517	7.752912580672197e-4	3.7716872014080966e-4	2.619227223200067e-4	4.190763557120107e-5	2.0953817785600537e-5	1.0476908892800268e-5	1.0476908892800268e-5	2.0953817785600537e-5	4.2955326460481093e-4	5.971838068896152e-4	0.0025668426787360654	1.2572290671360322e-4
WHB11392	0.18050714534681075	0.0013397525270128965	0.04567140118508191	0.005141164168699895	0.003017166260020913	0.02689308121296619	0.0015793830602997558	0.0027884280237016382	0.0053481178110840015	0.01410552457302196	0.0026032589752527013	0.011731003834088533	0.005914517253398396	0.004640118508191007	0.007755315440920181	0.0013288602300453119	4.683687696061345e-4	4.247995817357964e-4	0.0011872603694667132	0.0015902753572673404	9.040606483095155e-4	0.016480045311955384	0.01131709654932032	0.009672359707215058	0.0023854130359010108	0.0035835657023353083	0.0011654757755315442	0.0010238759149529453	0.013157894736842106	0.01061998954339491	0.0046292262112234235	0.0015249215754618334	0.0014159986057859881	0.00228738236319275	0.004781718368769606	0.004465841756709655	0.0016447368421052633	0.001720982920878355	0.004269780411293133	0.004346026490066225	0.0026032589752527013
WHB11393	0.09357890027482477	0.001022603804938324	0.016670572445088305	0.008873218432433584	9.79995313065894e-4	0.021985981806173966	0.0014380366006945184	5.326061484053772e-4	0.0037921557766462852	0.00953365005645625	0.0033021581201133385	0.014273844777264108	0.004686934105967319	0.0036962866699333176	0.008798653571656831	8.734740833848185e-4	4.89997656532947e-4	6.923879929269902e-4	0.0012249941413323676	0.0019280342572274654	8.415177144804959e-4	0.020196425147531904	0.03693091033042885	0.11404162849655936	0.0060291015999488695	0.002279554315175014	0.0023434670529836597	6.604316240226677e-4	0.008404525021836851	0.0013421674939815506	0.0057521464027780736	9.160825752572487e-4	0.0014380366006945184	0.0022156415773663687	0.0049425850572019	0.00502780204094676	0.001629774814120454	7.24344361831313e-4	0.013549500415432795	0.0036749824239971024	0.0028441168324847142
WHB11394	0.5936108955772451	0.004420713031404418	0.24587536243721156	7.044554253277249e-4	0.0016641483236002777	0.00829011312124801	6.738269285743455e-4	2.858659696982072e-4	0.016917139706783192	0.001960223792216278	3.9817045779393144e-4	0.002399232245681382	0.0021031567770653818	7.555029199166905e-4	0.0015518438355045536	2.041899783558623e-4	3.4712296320496593e-4	5.615224404786213e-4	6.431984318209662e-4	3.3691346428717277e-4	3.2670396536937967e-4	0.0024502797402703473	0.015324457875607466	0.0018172908073671743	0.006585126801976559	0.0010005308939437252	2.552374729448279e-4	3.3691346428717277e-4	0.006962878261934904	1.6335198268468983e-4	0.0013578633560664842	2.2460897619144853e-4	5.002654469718626e-4	6.534079307387593e-4	1.939804794380692e-4	1.939804794380692e-4	1.531424837668967e-4	6.738269285743455e-4	0.0071262302446195944	2.858659696982072e-4	2.143994772736554e-4
WHB11395	0.6193358194962395	0.006093876955769912	0.05967832663180483	0.003770911893997791	8.958519969166024e-4	0.01603158399133315	0.001552115669076439	4.687597658284547e-4	0.022698389549782285	0.0095522823392154	8.958519969166024e-4	0.007281401695868663	0.0028021417112856517	0.0025208858517885785	0.0044584262172128585	6.666805558449134e-4	7.29181857955374e-4	8.437675784912185e-4	9.896039500822934e-4	0.0011146065543032146	4.895935331986083e-4	0.0038959144982187127	0.018229546448884353	0.006000125002604221	0.0056459509573116105	0.0015625325527615158	4.166753474030709e-4	6.562636721598366e-4	0.01113564865934707	4.5834288214337797e-4	0.0045730119377487026	3.333402779224567e-4	0.0017708702264630511	0.0012604429258942893	0.00267713910706473	0.002750057292860268	0.0012604429258942893	0.0015208650180212086	0.006989728952686514	9.062688806016791e-4	0.0011041896706181378
WHB11400	0.12469111066586522	0.0012956655312896547	0.0013624524143458225	0.003699993321311694	4.274360515594737e-4	0.11762505843852267	0.0035397048019768914	0.003967140853536365	0.008602150537634409	0.005957389968610166	5.209376878381086e-4	0.019034261671007816	0.00387363921725773	0.001763173712682829	0.011407199625993455	5.743671942830428e-4	3.0721966205837174e-4	0.0018967474787951646	0.0014826688038469245	0.002537901556134375	6.812262071729113e-4	0.0024043277900220395	0.0055032391638282245	0.004047285113203767	8.014425966740131e-4	7.212983370066118e-4	0.009256661991584854	0.003245842516529753	0.011580845521939491	0.0028851933480264474	0.0025646163093568423	0.006411540773392105	0.0027115474520804112	0.0010418753756762172	0.0011888065183997861	9.350163627863487e-4	0.0011754491417885528	0.004060642489815001	0.00748013090229079	0.007506845655513257	5.209376878381086e-4
WHB11401	0.0683602173725524	5.894361540009776e-4	5.894361540009776e-4	0.002990310244687886	3.16282814341988e-4	0.06657753241898846	0.0028896748037608904	0.006742574542108744	0.006756951033669744	0.005664337675033785	0.0011644958164409556	0.03174329336668679	0.006239397337473763	0.0017251789873199343	0.01630294143017338	7.188245780499728e-4	5.894361540009776e-4	0.002530262514735904	0.00474424221512982	0.003982288162396849	0.0012795077489289514	8.769659852209667e-4	0.0031053221771758822	0.0068288334914747405	2.875298312199891e-4	9.057189683429656e-4	0.003967911670835849	0.0016245435463929383	0.006066879438741769	0.0014520256476609449	0.0052905488944478	0.00846775352942868	0.003507863940883867	9.344719514649645e-4	0.0013082607320509503	0.0011213663417579574	0.001495155122343943	0.003507863940883867	0.0034216049915178704	0.00419793553581184	0.0020702147847839214
WHB11402	0.4750917788408054	0.005295360996773835	0.015574591166981866	0.002102569807542552	4.894871509622872e-4	0.06052953609967738	0.0016798309044387585	0.0034820335966180885	0.003615530092335076	0.003092668817443542	4.5611302703304037e-4	0.0036266548003114915	0.0018133274001557458	6.563577706085215e-4	0.002302814551118033	2.33618867504728e-4	6.007342307264434e-4	0.001957948603849149	0.002625431082434086	5.339859828679497e-4	3.7824007119813106e-4	0.0019913227277783955	0.007787295583490933	0.0032484147291133606	0.0018912003559906551	0.003615530092335076	0.00558460340416064	0.0012237178774057182	0.006129714095005006	8.566025141840026e-4	0.006341083546556903	0.0026921793302925796	0.0015797085326510179	2.0024474357548114e-4	7.787295583490933e-5	8.899766381132496e-5	3.448659472688842e-4	0.0015240849927689397	0.005606852820113472	0.003237290021136945	0.007186561352764489
WHB11403	0.3889874166033274	0.0029920252874395263	0.035880174213085286	0.0012909141361130212	4.343262514025119e-4	0.03992182127474755	0.0017493696237045615	0.005199850398735628	0.005851339775839396	0.0021233727846345024	7.238770856708531e-4	0.003148865322668211	0.0014115603170581636	8.927817389940521e-4	0.001713175769421019	2.0509850760674174e-4	2.412923618902844e-4	0.0010375571561282227	0.0010858156285062795	4.584554875915403e-4	2.533569799847986e-4	0.0016528526789484478	0.014561994040078663	0.01072544548602314	0.0013994956989636493	0.0015201418799087915	0.0042950040416470615	0.0014477541713417061	0.007685161726205557	0.0013271079903965641	0.0019424035132167893	0.004077840915945806	3.86067779024455e-4	1.6890465332319903e-4	1.0858156285062797e-4	8.445232666159951e-5	1.5684003522868482e-4	0.0017614342417990759	0.0039451301169061495	0.004837911855900201	0.001930338895122275
WHB11404	0.031135863230151533	6.475845097785261e-4	3.626473254759746e-4	0.007796917497733455	0.002758710011656521	0.1627768423779303	0.002927081984198938	0.0025903380391141045	8.159564823209429e-4	0.023947675171609895	0.001657816345033027	0.026589819971506282	0.01517938090920865	0.006527651858567543	0.01593057894055174	0.0019038984587488666	0.0011008936666234944	9.9728014505893e-4	0.004118637482191426	0.0031861157881103485	0.0032638259292837716	0.006993912705608082	0.012614946250485688	0.005374951431161766	0.0013987825411216164	0.0054656132625307595	0.0334801191555498	0.004377671286102836	0.018106462893407588	0.04770107499028623	0.014454086258256702	0.008729439191814532	0.003924362129257868	0.0024219660665716876	0.0038855070586711568	0.0038207486076933038	0.0025903380391141045	0.0016319129646418858	0.004455381427276259	0.0033026809998704834	0.00322497085869706
WHB11405	0.039327566108350205	7.239707957543408e-4	5.030983495919994e-4	0.014123565862936375	0.0021596416958095587	0.11096386281366953	0.0022209951530768757	0.0029940487146450697	6.748880299404872e-4	0.026136572795877045	0.0090189582182956	0.032750475489293815	0.017657525001533836	0.006564819927602919	0.016185042027118228	0.002601386588134241	0.0016688140376710228	0.0014234002086017546	0.005423645622430824	0.00364439536167863	0.003583041904411313	0.02033253573838886	0.017117614577581448	0.026921897048898705	0.005926743972022823	0.009141665132830235	0.03400208601754708	0.001411129517148291	0.007939137370390821	0.005202773176268482	0.021522792809374806	0.007571016626786919	0.004981900730106141	0.0049328179642922874	0.009080311675562917	0.008429965028529357	0.005141419719001165	7.239707957543408e-4	0.0049696300386526775	0.0045401558377814585	0.00674888029940487
WHB11406	0.19906977809854398	7.560916933017149e-4	0.007526549128776163	0.005074979092919087	0.00941677836203045	0.26562875897858884	0.0014892715171094385	0.0015580071255914128	5.155170636148056e-4	0.04119554135019647	0.0014205359086274646	0.013598194544683874	0.010722754923187958	0.004147048378412436	0.007767123758463072	0.004616741703039259	0.002130803862941197	0.0030816464469418385	0.0028181599477609376	0.0013747121696394817	0.0028181599477609376	0.006232028502365651	0.004135592443665441	0.003242029533399778	0.0012372409526755336	0.005384289331087971	0.009164747797596545	6.071645415907711e-4	0.010539459967236027	0.0014892715171094385	0.0038377381402435536	0.002623409057062011	0.0384804848151585	0.006839193043956421	0.005773791112485824	0.004135592443665441	0.008843981624680667	8.019154322896977e-4	0.0091303799933555585	0	0.0036544431842916226
WHB11407	0.3561401506505364	0.0013695503309746632	0.009004793426158411	0.0015407441223464964	0.0017461766719926958	0.1802214106368409	9.130335539831089e-4	0.002499429354028761	5.364072129650765e-4	0.008320018260671079	0.001072814425930153	0.0060830860534124625	0.002476603515179183	0.0021684546907098836	0.002967359050445104	0.0010157498288062086	2.967359050445104e-4	9.472723122574755e-4	7.076010043369094e-4	6.961880849121206e-4	4.679296964163433e-4	0.012679753480940425	0.010442821273681808	0.013547135357224379	0.0025679068705774938	0.0017005249942935404	0.024708970554667885	5.820588906642319e-4	0.01012325952978772	0.0038233280073042687	0.002316822643232139	0.0044396256562428665	0.00561515635699612	0.001734763752567907	9.358593928326866e-4	5.706459712394431e-4	0.0013923761698242411	7.760785208856426e-4	0.019984021912805298	5.7064597123944306e-5	9.016206345583201e-4
WHB11408	0.02073286592185489	7.456135076305124e-4	0.0032470265654877158	0.005712361550395055	0.0018399817204430386	0.044315899606749004	0.07037629430086707	0.0029824540305220496	0.002765985592822869	0.014936322201243492	0.003944535975851743	0.025350859259437426	0.012543143362235878	0.01470782773922769	0.012434909143386288	0.004317342729667	0.0017557995502266905	0.002357100766057749	0.0015393311125275096	0.002681803422606521	0.001707695452960206	0.05836229600856253	0.00463001936189915	0.005856673842194509	0.0026697773982898997	0.010246172717761235	8.418217021634817e-4	4.449628997149832e-4	0.04915036138203071	0.0012507065289286013	0.0031147402980048824	0.0023931788390076127	0.005339554796579799	0.00236912679037437	0.002200762449941674	0.002224814498574916	0.002513439082173824	0.003992640073118228	0.00092600387237982995	0.0026216733010234147	0.0016114872584272366
WHB11409	0.008325624421831638	3.223726627981947e-4	0.0011913772320802849	0.0020463655986320186	4.064698791803325e-4	0.17968771900316768	0.1704790738093236	0.008451770246404844	0.002438819275081995	0.005129930199310403	0.006447453255963895	0.005564432483951448	0.002635046113306983	0.0037983909399265554	0.002719143329689121	8.269559610910213e-4	7.428587447088834e-4	0.001051215204776722	4.485184873714014e-4	5.74664311944608e-4	3.504050682589073e-4	0.009180612788383372	0.00714826339248171	0.017001653911922182	0.0022285762341266507	0.00200431699044095	8.690045692820902e-4	3.9245367644997613e-4	0.04124968463543857	9.951503938552967e-4	9.671179883945841e-4	0.0014436688812266983	0.0012894906511927789	0.0011212962184285035	7.708911501695962e-4	7.849073528999523e-4	6.867939337874583e-4	0.0010652314075070782	0.0031676618170605217	0.005522383875760379	4.064698791803325e-4
WHB11410	0.02431090566683787	0.0016478342749529189	7.811162472179421e-4	0.0014231296010957027	0.0076827598014038686	0.01517291559664441	0.02115434001027221	0.004205187467899332	0.006002824858757062	0.040746447526108544	0.02138974490669406	0.005307310392056154	0.014777007361753122	0.002803458311932888	0.004023283684300633	0.011342235918507105	0.007104947782913884	0.0016692347200821776	9.95120698510529e-4	8.346173600410888e-4	0.0020758431775380927	0.006987245334702962	0.006655538435199452	0.03185456257490156	0.013963790446841295	0.0331813901729156	8.881184728642355e-4	5.457113507960965e-4	0.031052045882554356	8.132169149118302e-4	0.003327769217599726	0.0013268275980140385	0.0052431090566683785	0.001401729155966444	0.0011342235918507103	0.001027221366204417	0.0017227358329053243	0.0013589282657079267	9.95120698510529e-4	0.01007960965588084	0.005671117959253552
WHB11411	0.00783123387463955	5.362472808215713e-4	7.082511256133959e-5	3.1365406991450394e-4	2.6306470379926136e-4	0.001143319674204482	6.475438862751049e-4	4.654221682602317e-4	2.731825770223099e-4	0.004957757879293772	0.0943289320584813	8.296656042899781e-4	6.880153791672991e-4	4.1483280214498906e-4	4.553042950371831e-4	3.844791824758436e-4	1.922395912379218e-4	1.3153235189963068e-4	6.070723933829109e-5	9.106085900743663e-5	1.0117873223048515e-4	0.020802347346587743	0.019608438306268024	0.6712298274902616	0.0031264228259219908	0.0011129660545353367	1.0117873223048515e-4	1.6188597156877624e-4	0.0020438103910558002	6.070723933829109e-5	1.3153235189963068e-4	1.3153235189963068e-4	1.7200384479182476e-4	8.094298578438812e-5	6.070723933829109e-5	5.0589366115242574e-5	1.7200384479182476e-4	1.1129660545353366e-4	6.070723933829109e-5	6.374260130520565e-4	1.3153235189963068e-4
WHB11421	0.07144802937683196	6.646835125799527e-4	6.973728656576553e-4	0.007867237640700424	0.0027568021095529184	0.10314580541117757	0.01313022348621054	0.0018850860274808494	0.00417334074292003	0.0214660085210247	7.627515718130604e-4	0.011582927440532619	0.01501530951369139	0.008259509877632855	0.007137175421965066	0.007278829285301777	0.001841500223377246	0.0038137578590653025	0.002135704401076569	0.001841500223377246	0.0018741895764549485	0.002135704401076569	0.005568086474235341	0.00479443845139638	5.775119043727457e-4	0.015298617240364814	0.0010242663964346811	0.0018632931254290476	0.04717073649112484	0.001035162847460582	0.01071121135846055	0.010602246848201541	0.007071796715809661	0.0045438200778006605	0.018752792215575385	0.01400193956828261	0.004086169134712824	0.0017979144192736426	0.019864230220217275	0.003258038856744358	0.0015255031436261209
WHB11422	0.22190908504184326	5.270744143020028e-4	4.0875158660155325e-4	0.004270378417916227	0.00332379579631263	0.08177183056171074	0.010025170492438095	0.001807112277606867	0.0024202396575091966	0.033754275756728264	6.238840006023707e-4	0.010326355872039238	0.025148979196695568	0.013929823806552933	0.006550782006324893	0.015360454359658368	0.001376847449605232	0.0023772131747090337	0.001807112277606867	0.0017103026913064992	0.0029150442097110774	9.46582621603597e-4	0.004119785728115655	0.0077232536626293475	3.226986210012262e-4	0.019738398984575006	0.0017103026913064992	0.0013123077254049867	0.025299571886496137	4.5177806940171675e-4	0.01635006346406213	0.00590538476432244	0.007604930834928898	0.00787384635242992	0.04432803390486844	0.031312522857818985	0.006443215799324484	0.0019361917260073574	0.018221715465869242	0.0020330013123077252	0.0013445775875051095
WHB11423	0.04558701313092138	4.4323785251260454e-4	3.989140672613441e-4	0.004022383511551886	9.529613829020997e-4	0.5287162723696603	0.09301346334977006	5.318854230151255e-4	0.0043880547398747844	0.006360463183555876	0.015014682253864478	0.008410438251426672	0.004698321236633608	0.003246717269654828	0.004786968807136129	0.0028034794171422238	0.005684525458474153	0.011878774447337802	0.001185661255471217	0.0012521469333481078	6.980996177073522e-4	0.0013075516649121834	0.004188597706244113	0.01358524017951133	3.6567122832289876e-4	0.004099950135741592	9.086375976508393e-4	2.881046041331929e-4	0.017253033409053133	3.213474430716383e-4	0.00195024655105546	4.099950135741592e-4	0.0029696936118344505	0.0013075516649121834	0.003955897833674995	0.003324283893844534	0.0015956562690453765	7.756662418970579e-4	0.003412931464347055	2.2161892625630227e-5	0.0024932129203834004
WHB11424	0.32987522616725806	0.0011044011560965292	0.001503865404046338	0.003971144582559861	0.001656601734144794	0.13880207721408933	0.017176962661841766	0.0014921164555772258	0.003418944004511596	0.017282703198063774	0.0012218906407876493	0.007789552835021265	0.011079258406372628	0.008200766031440185	0.004711328336113917	0.008717719764081115	0.0012101416923185376	0.0020443170336254903	0.0010809032591583053	0.0011161501045656413	0.0013041332800714338	0.0021148107244401623	0.007390088587071457	0.008482740794698873	8.811711351834011e-4	0.008529736588575322	0.003254458725944028	0.004488098315200789	0.02507225603308504	4.5820899029536854e-4	0.00489931151161971	0.04543318373005616	0.003078224498907348	0.0022910449514768425	0.010256832013534788	0.007225603308503889	0.0019973212397490425	0.0018563338581196983	0.0038184082524614043	0.0018093380642432502	0.00163310383720657
WHB11425	0.5037686096980445	0.0025435198581229288	0.004001960143743874	0.0050170345825360525	0.0012134223176366264	0.10044569935128575	0.00756055444065898	5.950436365333457e-4	0.0024735147244131232	0.007817239930928267	0.0027068651701124746	0.007968917720632846	0.007198861249824987	0.007782237364073364	0.0047253465254118625	0.006137116721892938	0.0014817753301908806	0.004223643067158258	0.002403509590703318	0.0011900872730666915	9.684043496523077e-4	0.0014001026741961074	0.012997619825453867	0.016591216689223875	7.933915153777943e-4	0.006347132123022355	0.002088486489009194	0.007257198861249824	0.01758295608344612	1.516777897045783e-4	0.0032785737620758854	0.00990572641993746	0.0014234377187660426	0.0024151771129882855	0.010232417043916553	0.007198861249824987	0.0013184300182013345	9.91739394222243e-4	0.00277687030382228	6.883838148130862e-4	0.0067204928361413166
WHB11426	0.2859267904752097	0.0037989312645177534	0.001155698969024979	0.0038103738285675056	0.0018193676839106108	0.04586179671140709	0.013673864039453962	0.005458103051731832	0.00595013330587118	0.004954630233542732	0.002894968704587324	0.00994358815923472	0.004393944595104871	0.0022427425537514447	0.006293410227363748	0.001270124609522502	0.0010298307644777043	0.0015676312748160606	0.0018536953760598675	0.001533303582666804	8.238646115821634e-4	0.004771549208746696	0.027073106541713868	0.018353872735802638	0.003913356905015276	0.0014989758905175471	0.009096838419553055	0.005011843053791494	0.02079113887839987	0.004771549208746696	0.0023686107582987195	0.008787889190209742	0.006373508175712014	0.00257457691119426	0.005332234847184558	0.00484020459304521	0.003020836909134599	0.003409884086826176	0.005732724588925886	0.009966473287334228	0.001064158456626961
WHB11427	0.5747662513602949	0.004264108201745619	0.0019432784773580297	0.0015657272303284697	6.995802518488907e-4	0.03072600883914096	0.00504141959268883	0.0024873964510182776	0.007328935971750283	0.0029204699402580673	0.0036533635374330956	0.0041530637173251604	0.0015324138850023319	9.660870144579919e-4	0.0034979012592444535	5.774313189863859e-4	3.3313345326137645e-4	5.552224221022942e-4	4.663868345659271e-4	5.774313189863859e-4	2.8871565949319296e-4	0.002565127590112599	0.021398272147822417	0.026295333910764652	0.0034423790170342236	5.552224221022942e-4	0.0045750327581229044	0.0022653074821773604	0.0141581717636085	0.003120350012214893	8.550425300375329e-4	0.005274613009971794	0.0017322939569591577	0.0010216092566682213	0.0012659071223932307	0.0012770115708352766	8.883558753636707e-4	0.0019321740289159838	0.008295022986208276	0.0039753925422524265	5.219090767761565e-4
